,Treg.KO,Treg.WT,Memory.KO,Memory.WT,Naive.KO,Naive.WT,Activated.KO,Unactivated.KO,Activated.WT,Unactivated.WT
Iqgap3,4.73785009026949,4.70167384815467,4.87337552720089,4.78442856962804,4.47820575113304,4.77728124019405,5.60764304211673,4.77932782207869,4.81481442495738,4.70952924200329
Irg1,4.56068386661488,4.73758603112681,5.439593126055,5.16172689916086,4.92775682129721,5.18859218993532,4.97271530789759,5.04947254618734,4.51627218131241,4.86308088799455
Isg20,10.7473683338771,10.9111077087946,10.3355059796787,10.2825521311223,9.96592460217814,9.73643996865229,7.21388127675408,9.52455825029262,8.08600824463699,8.80604920011166
Itch,4.81690992231743,4.80644324117508,4.68759242161571,4.85529780332062,4.80408178076674,5.09464214123298,4.24637403935802,5.14427034570045,4.71969120745965,5.41059908265524
Itga4,7.83739660253801,6.60517852949492,7.49745633847482,6.92722687505949,6.32568102374498,6.53416185489939,4.79840786783689,7.75880376373149,3.9535435828296,7.92681633704395
Itgb6,4.09642273487202,3.82443933361428,3.8184970400748,3.25771701138339,3.5677310553003,3.47140622074394,3.51810987050009,3.34215940780212,3.17671513882485,3.4544807546297
Itpr2,8.3476534157454,8.48811304336046,7.59029343870734,8.27180453732643,8.15489358860492,8.15361562518817,4.86454360493866,7.88825955872165,5.57670836625807,8.06406648315216
Itsn1,2.84320693216537,3.01371646956217,2.86033018117561,3.13536251603023,2.82287831013557,2.62873384610917,3.50896953721792,2.77043371122313,3.91308513786024,2.94870035106689
Itsn2,6.4567419003953,6.04267938043664,5.53463367056471,5.79462612852923,5.80971084398208,5.73899884829326,5.65135015845831,6.71914570743468,4.94486091247142,7.31860150637762
Ivl,3.76111031844895,3.9665615715855,3.75881813051884,3.68688569960204,3.65958724376726,3.77232027403356,3.82848008710945,3.73110126345284,3.4642245982794,3.47559368030806
Jph3,4.68939880401872,4.50716441677903,5.1254852837281,4.88061687434209,4.63452365643908,4.96675771450344,4.81694493808533,5.0304296507602,5.37894764095519,4.96542993716364
Kansl1l,2.90880340702079,2.85637408645675,3.09193613851011,2.93460672530595,3.05309309216561,2.89867764767371,2.63421187524004,3.06563359301592,2.96747518544649,3.38540620548496
Katnal1,4.85031078950934,4.87616599365024,4.92947571903433,5.09173970834673,4.42967003842708,4.39056896693406,5.19555584638433,4.78676889779296,4.71575543127535,4.88333446539594
Kazn,3.97694115674494,4.08778768113785,4.54699391550754,3.72409797760442,4.32065971034934,4.30756851241433,4.54386538840052,3.96187819726766,5.44920921338585,3.60012161169531
Kcnip2,6.59227526483665,6.75653067634502,5.70909582717805,6.09107442368514,5.66306271826484,6.37644288923213,4.90060736837034,5.54204531955847,5.18348642074216,5.97116082007001
Kcnj15,3.7452276749018,3.7032490198161,4.12601350055101,3.90069886595193,3.84950699921045,3.91628391429751,3.95369618320361,3.59569828156447,3.5611587738963,3.7275726682802
Kcnma1,3.38332036568203,3.39557243246438,3.52907606690283,3.33625390343183,3.47445287853571,3.40348052394348,3.53234554065615,3.42391830776385,3.16832987698715,3.31523750871084
Kcnmb1,3.71672981289938,3.71201917563499,4.14389958388169,3.82301129523086,4.09904143381642,3.80850941456501,4.16675954968507,4.01200482530304,4.68555747361,4.13365462894612
Kcnq2,4.60898737340627,4.67364676252154,5.1447513108841,4.76568263754901,4.81719746006492,4.66806013534119,4.69616623288495,4.44684098057435,4.23236196418711,4.58028351974375
Kctd14,3.24188280730055,3.13427203790996,3.70658076723269,4.32084324674032,3.20583658969494,3.13264798168309,3.38808858893348,2.65427093162187,4.25432843915403,2.80751592469075
Kif20b,3.0221897956355,2.67830183908634,2.78342058590738,2.75233298879561,2.65957016932683,2.42148251307414,3.30562929121776,2.6947490827719,2.9747173193265,2.93426729167049
Klf12,3.19794090062287,3.13604995844021,3.99162383491293,3.82346295717826,2.98655253892381,3.3722357176622,3.70671547635791,3.3180440154019,4.67774446038723,3.33625390343183
Klf3,6.99349323555043,7.0838290709506,6.54154305125772,6.953465793444,7.11300564860127,7.1140673434854,4.66432466849895,6.51549054669,5.27672609135925,7.37096579323905
Klf6,9.62857907012352,9.60598159234779,9.08089762582669,9.02499406559162,8.6684330188066,8.75195519426234,7.46355151282841,7.46781201550603,6.66978747447277,6.83911880350167
Klhl24,3.45858842722443,3.29917240140959,3.7156406230469,3.22701849703206,3.93439426332158,3.3724756591159,3.28631194179723,4.27338880978211,3.80048359953229,4.85004890883859
Klhl8,5.31377120630001,5.13524054511811,4.87610061225802,5.2248663017332,5.49086004120219,5.56697731342078,5.67498882003827,5.53688064317303,6.31285006368172,5.73432518955761
Klk1b16,4.07528112111576,3.61383629899695,3.56224776501824,3.33666657836447,3.40688197115186,3.57712973767829,3.08733726501423,3.16620933701505,3.57712973767829,3.11160117911546
Klk1b24,3.78694779397609,3.67751673286503,4.41294745078886,4.21565112289162,3.9779092475056,3.72143495692341,3.90983173974957,3.93803446610502,3.5382646478104,3.90254995646596
Klk1b3,3.28592599148967,3.27146027287157,3.64129240496086,3.23230231284828,3.08828607357905,3.17333225492194,3.44352620654774,3.27221025000205,3.10845803193069,3.15841122209061
Klrc1,3.19449932710319,3.02988582133286,5.88023997513325,8.19248664585761,3.50911126820494,3.24296215666194,4.01460281713977,3.34466690142431,3.29737216498409,3.58190603136465
Klrk1,4.73226592590654,4.59351489260839,6.82050411089994,8.47708508665916,4.64046798127869,4.41380290123251,4.35907347308421,4.36493003064099,3.8843042385084,4.16279638115761
Kndc1,4.09312651887763,4.23137575231472,4.22295341993003,4.00161303119461,4.20623570285799,4.23904326728986,4.05047702626216,3.93416369658495,4.61382343112098,3.55028405565557
Krt222,2.96184768039523,3.10876200229865,3.71569224386763,2.98274962351022,3.28880076912624,3.14086280752458,4.25086418676794,3.27727243215705,3.61483149012282,3.39309652373707
Krt34,4.0145783448544,3.89296301020741,4.40946592013691,3.82475846353347,4.38242904155278,4.49402010901228,4.2716999828237,3.93620837589459,3.84641783493309,3.95811151045824
Lama1,4.31411284371295,3.87568891989355,3.76960272457917,3.78645891455441,3.76613073615734,3.78688823494395,3.439752841715,3.79726288309257,3.88680384499418,3.58410673404359
Lats2,8.09967967618195,7.92084144857042,7.50694021165768,7.48348085340444,7.61665911188835,7.37444745862474,6.01674426533347,6.44811527754934,5.42769930180086,6.33813741000982
Ldlr,5.87889641238328,6.08261224866461,5.02084617173299,5.7410677470683,6.02663721373946,6.22502550709999,6.21058886674362,6.35029304966973,7.12231362089909,6.72251764370616
Leprel1,5.23518298345571,5.29611422374732,4.93715684309591,4.90037183250418,4.51342387726072,4.78141860327038,5.98818072505004,5.19887231892954,6.66133195775664,4.46216778864905
Leprel4,4.83041867120975,4.33823406302502,4.92541384449163,4.91620121885951,4.66506697499324,4.85990163754543,4.7603332277567,4.36096701083846,4.25888207097781,4.28528206612066
Lgals3,8.09315393282329,8.59231954681382,9.77349815693061,8.90605035513232,6.15673320405212,4.85120462116305,5.74420450089053,5.28410422710125,5.05558125911099,4.80038571651673
Lhx2,3.44181631276862,3.24066995485874,3.54939059498919,3.56727495401078,3.47445287853571,3.52256787049605,5.88355346834491,3.52923945679108,5.22036563769977,3.59871181965872
Limk1,6.23275927376085,6.35590737172863,7.32743311978196,7.6675843956393,6.70699147610696,6.2222713207815,6.33818345221172,6.00741394755976,5.73321710134547,6.31038863203441
Lipe,3.53456451591155,3.80600580960126,3.27943844893083,3.53421933875991,3.31754298941749,3.33751700251335,3.06930924233254,3.33741739511955,3.47452617401006,3.44420237012915
Lipm,2.94649478074383,2.68218996141566,2.88790143582592,2.80063345417031,2.79757148275347,2.7583388586757,2.91341335149341,2.67480266235032,2.58154591355287,2.71574764891213
Lmx1b,4.73787577071236,4.62808214005133,4.16539816331885,4.61869075212332,4.50662263863048,4.58885068632468,4.86612695412207,4.8085351590243,4.26490551696573,4.65439923230956
Lpar3,3.51989442648501,3.08022672040131,2.82266121208578,3.33879622257023,3.36151583473958,2.96655858411682,2.72661495733124,2.87031596306495,3.174184843363,3.04409429466183
Lphn2,3.85029420887185,3.73594409157145,3.93591682977825,3.78938364241745,3.33849006525572,3.57728896999147,3.30334517621449,3.2181300983776,3.85029420887185,3.25075993422578
